0	0
1	0
9	17
25	20
13	62
59	68
10	69
43	69
16	77
62	77
0	77
1	77
63	78
64	78
51	78
65	80
1	80
36	120
25	123
68	128
17	128
98	160
95	161
43	163
18	168
40	221
15	221
55	280
0	280
10	303
11	303
12	303
0	303
21	303
27	305
6	305
54	391
7	439
17	454
107	459
85	462
116	462
46	462
137	462
138	462
139	462
0	483
52	485
117	485
89	486
59	489
9	539
143	547
7	565
17	565
49	565
0	565
0	581
6	583
7	606
17	606
49	606
12	606
9	620
1	626
36	629
132	634
117	634
19	646
22	646
68	663
4	663
43	669
1	669
52	695
66	737
53	747
8	767
91	797
153	817
7	864
113	875
113	880
83	180
12	180
1	180
17	943
14	943
32	947
17	947
12	947
25	978
16	978
154	1015
15	1030
27	1030
25	1034
80	1053
99	1108
37	1154
1	1154
43	1178
17	1178
40	1188
15	231
7	1224
36	1224
0	1224
13	1285
43	1304
68	1307
21	1315
10	1318
63	1318
11	1318
0	1318
155	1318
25	1336
4	1357
35	1357
21	1357
104	1374
6	1374
109	1378
27	1378
7	1390
103	1393
16	1402
6	1445
66	1464
14	1464
57	1498
154	1498
67	1498
94	1584
14	1611
55	1646
11	1646
49	1646
0	1646
55	1674
0	1674
48	1678
101	1678
168	1694
59	1715
21	1728
73	100
54	1741
21	1789
25	1791
83	1810
0	1810
24	1815
15	1815
6	1815
44	1829
77	1839
132	1855
99	1855
50	1855
46	1857
44	1867
28	1872
1	1918
99	1943
48	1945
15	1947
117	1947
58	1947
1	1947
15	1959
1	1959
11	1985
49	1985
6	1985
22	1985
42	1991
50	1991
30	1991
35	1991
127	1992
222	1996
0	2003
145	2011
55	2022
0	2022
1	2022
77	2057
91	2078
132	2101
54	2101
117	2101
7	2133
0	2133
154	2138
67	2138
132	2153
119	2153
76	2153
117	2153
49	2169
78	2169
52	2178
1	2198
43	2207
99	2207
1	2207
68	2213
36	2284
11	2285
1	2343
25	2348
1	2368
13	2389
0	2412
54	2429
42	2514
1	2531
9	2553
44	2569
17	2569
14	2569
1	2569
112	2659
132	2679
93	2698
30	2700
59	2798
1	2803
1	2855
48	2863
84	2863
99	423
11	231
103	2936
7	2954
46	2956
11	2957
0	2957
21	2957
6	2961
15	2977
1	2977
33	9
15	3018
21	3018
11	3019
15	3019
20	3039
7	3052
53	3052
27	3073
0	3098
124	3119
145	3130
252	3155
6	3155
93	3155
44	3157
36	3201
72	3237
19	3258
17	3258
96	3258
150	3261
44	3273
29	3273
20	3273
21	3273
79	3275
48	3287
142	3288
92	3301
4	3318
0	3318
99	3326
6	3328
48	3335
7	3421
54	3421
53	3421
57	3428
256	3428
55	3436
10	3475
11	3475
0	3475
181	3476
9	3476
36	3502
0	3511
22	3556
1	3557
42	1933
19	1933
195	1933
15	3588
12	3591
98	3594
1	3597
1	3637
8	3656
246	3660
1	3664
68	1482
90	1482
7	1482
1	1482
54	3693
64	3716
116	3757
6	3757
6	23
55	3777
135	3777
246	3777
52	3792
40	3804
50	3827
50	1032
167	3847
52	3874
12	3874
117	3874
42	3901
12	3914
80	1933
56	1933
11	1933
66	3946
229	3977
113	3977
37	4025
1	4025
29	4031
4	4042
25	1602
6	4085
31	4085
15	4096
24	4097
89	1662
7	4164
37	4195
17	4195
40	4224
15	4226
120	4226
53	4230
54	4263
54	4271
68	4303
67	4344
83	4355
12	4355
53	4359
0	4369
44	4428
48	4428
80	4448
54	4448
51	4448
1	4452
125	4461
158	4461
112	4489
17	4489
30	4506
103	4594
1	4619
11	4642
49	4642
145	4646
1	4663
174	4734
66	4752
110	4798
54	4803
21	4809
4	4821
68	4822
1	4837
109	4847
103	4847
27	4847
35	4847
54	4859
66	4872
27	4873
121	460
1	4888
36	4919
55	4927
10	4928
11	4928
155	4928
1	4928
20	4928
15	4953
15	4958
4	4969
17	4969
0	4969
25	4974
7	5015
85	5037
12	5048
104	5076
6	5076
7	5086
11	5086
51	5086
78	5086
1	5086
6	5089
15	5104
11	5106
155	5106
1	5116
37	131
17	131
11	5152
155	5152
41	5160
67	5170
46	5197
43	5197
17	5199
24	5281
15	5281
25	5285
15	5314
29	5323
1	5357
44	5361
15	5369
53	5377
232	5398
36	5400
6	5403
46	5510
37	5529
1	5529
36	5530
42	5533
66	5539
