1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
13	15
15	16
16	18
17	19
11	21
19	22
20	23
21	24
22	25
23	26
24	27
25	28
26	29
27	30
28	31
29	32
30	33
31	34
23	35
32	36
33	37
34	38
35	39
36	40
37	41
38	42
1	43
39	44
40	45
41	46
24	47
42	48
43	49
44	50
45	51
23	52
46	53
47	54
48	55
49	56
50	57
24	58
51	59
52	60
23	61
53	63
9	64
46	65
13	66
4	67
34	70
26	71
43	72
4	73
24	74
55	75
56	76
16	79
55	81
60	82
61	83
62	84
23	85
63	86
64	87
65	88
66	89
31	90
67	91
68	92
39	93
69	94
70	95
55	96
71	97
72	98
73	99
74	100
43	101
75	102
76	103
10	104
43	105
77	106
78	107
79	108
80	109
81	110
21	111
82	112
4	113
83	114
84	115
85	116
23	117
4	118
38	119
86	121
12	122
87	124
88	125
89	126
0	127
91	129
92	130
93	131
94	132
71	133
95	134
96	135
24	136
11	137
4	138
97	139
98	9
99	140
13	141
100	142
101	143
102	144
11	145
103	146
63	147
104	148
105	149
27	150
9	151
106	152
34	153
107	154
5	155
43	156
4	157
108	158
109	159
4	162
18	164
112	165
113	166
9	167
114	169
115	170
116	171
117	172
25	173
102	174
118	175
119	176
120	177
121	178
122	179
123	180
27	181
11	182
124	183
125	184
126	185
11	186
127	187
5	188
128	189
129	190
130	191
18	192
4	193
123	194
131	195
132	196
77	197
46	198
4	199
133	200
134	201
135	202
4	203
77	204
23	205
136	206
115	207
137	208
138	209
115	210
139	211
8	212
113	213
140	214
141	215
142	216
143	217
144	218
145	219
4	220
147	222
148	223
89	224
13	225
5	226
21	227
149	228
150	229
46	230
151	231
11	232
152	233
153	234
154	235
46	236
148	237
155	238
156	239
46	240
157	241
158	242
158	243
159	244
160	245
161	246
42	247
23	248
162	249
70	250
52	251
18	252
163	253
163	254
164	255
159	256
24	257
165	258
71	259
91	260
166	261
21	262
13	263
167	264
168	265
169	266
12	267
170	268
171	269
172	270
46	271
173	272
174	273
175	274
176	275
25	276
52	277
177	278
178	279
8	281
179	282
163	283
180	284
74	285
24	286
11	287
181	288
182	289
183	290
23	291
184	292
185	293
113	294
52	295
21	296
23	297
4	298
186	299
187	300
55	301
188	302
190	304
27	306
192	307
9	308
193	309
194	310
195	311
196	312
3	313
197	314
198	315
199	316
200	317
71	318
80	319
201	320
5	321
202	322
4	323
203	324
204	325
27	326
13	327
205	328
206	329
207	330
208	331
24	332
5	333
71	334
10	335
115	336
209	337
210	338
25	339
70	340
5	341
211	342
31	343
212	344
63	345
4	346
23	347
213	348
4	349
214	350
163	351
215	352
216	353
23	354
12	355
23	356
163	231
80	250
217	357
71	358
13	359
218	12
219	360
71	361
4	362
52	363
220	364
4	365
221	366
222	367
223	368
224	369
225	370
21	371
23	372
112	373
226	374
227	375
228	376
113	377
229	378
230	379
127	380
231	381
232	382
89	383
233	384
23	385
5	386
113	387
234	388
11	389
18	390
235	392
4	393
113	394
158	395
124	396
39	397
236	398
237	399
18	400
217	401
46	402
238	403
239	404
240	405
241	406
23	407
10	408
14	409
38	410
217	411
167	412
242	413
243	414
126	415
244	33
43	416
245	417
23	418
246	419
151	420
126	421
247	422
4	423
248	424
249	425
5	426
18	427
250	428
126	429
63	430
31	431
143	432
129	433
23	434
251	435
252	436
253	437
4	438
254	440
142	441
63	442
217	443
18	444
255	445
239	446
256	447
217	448
179	158
257	449
163	450
258	451
259	452
260	453
100	455
4	456
261	457
52	458
143	460
263	461
23	463
70	464
23	465
24	466
101	467
265	468
119	469
5	470
266	471
115	472
101	473
11	474
43	475
24	476
267	477
46	478
101	479
268	480
269	481
270	482
13	484
71	487
158	488
11	490
102	491
151	492
102	493
158	494
13	231
155	495
272	496
24	497
31	498
112	499
273	500
4	501
4	502
274	503
275	504
124	505
0	506
276	507
80	508
277	509
155	510
278	511
279	512
9	513
24	514
280	515
281	516
18	517
282	518
23	519
17	520
11	521
115	522
283	523
284	524
151	525
285	526
286	527
4	528
287	529
288	530
5	531
158	532
11	533
100	534
289	535
34	536
290	537
5	538
291	540
23	541
184	542
65	302
23	543
44	544
292	545
155	546
294	548
43	549
101	550
295	551
217	552
296	553
282	554
297	124
298	555
113	556
299	557
300	558
301	559
133	560
302	561
52	562
179	563
303	401
10	564
18	566
74	567
243	568
217	569
43	570
6	571
70	572
16	573
305	574
142	575
306	576
111	577
46	578
16	579
31	580
23	582
307	584
239	585
126	586
31	587
308	588
179	589
